Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line or Strain]	Term Source 2 REF	Term Source 2 Accession	Protein	Abbreviation	Protein sequence (aa)	UniProt	Addgene ID	Subcellular	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Gene Annotation Comments	Control Type	Control Comments	Quality Control	Quality Control Comments	Channels	Comments
20130916_Landmark-PSS1__Meas_01	P18		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
20130916_Landmark-PSS1__Meas_01	P19		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
20130916_Landmark-PSS1__Meas_01	P20		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
20130916_Landmark-PSS1__Meas_01	P21		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
20130916_Landmark-PSS1__Meas_01	P22		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
20130916_Landmark-PSS1__Meas_01	P23		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120507__Meas_01	I12		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120507__Meas_01	J12		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120507__Meas_01	K12		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120507__Meas_01	L12		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120507__Meas_01	A12		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120507__Meas_01	B12		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120507__Meas_01	C12		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120507__Meas_01	D12		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	A23		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	A24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	B22		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	B23		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	B24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	C22		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	C23		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	C24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	D22		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	D23		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	D24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	E22		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	E23		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	E24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	F23		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	F24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	G22		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	G23		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	G24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	H22		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	H23		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	H24		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	A22		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	A20		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	A21		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	B19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	B20		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	B21		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	C19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	C20		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	C21		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	D19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	D20		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	D21		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	E19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	E20		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	E21		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	F19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	F20		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	F21		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	H19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	G20		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	G21		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	H19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	H20		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	H21		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120618__Meas_01	A19		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	C10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	C11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	D9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	D10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	D11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	E9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	E10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	E11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	F9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	F10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	F11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	G9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	G10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	G11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	H9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	H10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	H11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	I9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	I10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	I11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	J9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	J10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	J11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	K9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	K10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	K11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	M9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	M10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	M11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	N9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	N10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	N11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	O9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	O10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	O11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	P9		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	P10		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	P11		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	C9		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	C7		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	C8		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	D6		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	D7		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	D8		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	E6		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	E7		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	E8		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	F6		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	F7		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	F8		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	G6		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	G7		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_20120807__Meas_01	G8		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
